dataset,nb_class,model,iteration,thread_time,process_time,raw_time,liczba_regul,srednia_dlugosc_reguly,suma_warunkow,train_acc,test_acc,train_bacc,test_bacc
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-25perOrgRules,3,11.047,11.047,11.047,45.0,6.356,286.0,0.703,0.701,0.573,0.568
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-25perOrgRules,4,12.324,12.324,12.324,45.0,6.311,284.0,0.703,0.704,0.572,0.571
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-25perOrgRules,5,14.219,14.219,14.219,45.0,6.178,278.0,0.704,0.702,0.57,0.57
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-25perOrgRules,6,18.228,18.228,18.228,45.0,6.378,287.0,0.704,0.701,0.571,0.571
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-25perOrgRules,7,18.276,18.276,18.276,45.0,6.222,280.0,0.705,0.704,0.576,0.578
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-25perOrgRules,8,28.327,28.327,28.327,45.0,6.4,288.0,0.702,0.703,0.561,0.562
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-25perOrgRules,9,15.92,15.92,15.92,45.0,6.222,280.0,0.704,0.703,0.579,0.576
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-3,0,2.543,2.543,2.543,14.0,5.5,77.0,0.685,0.682,0.545,0.542
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-3,1,2.908,2.908,2.908,14.0,5.357,75.0,0.679,0.678,0.535,0.536
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-3,2,2.569,2.569,2.569,14.0,5.786,81.0,0.684,0.691,0.543,0.552
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-3,3,3.053,3.053,3.053,14.0,5.429,76.0,0.685,0.679,0.545,0.536
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-3,4,3.258,3.258,3.258,14.0,5.643,79.0,0.685,0.689,0.544,0.548
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-3,5,2.83,2.83,2.83,14.0,5.5,77.0,0.685,0.684,0.544,0.543
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-3,6,2.741,2.741,2.741,14.0,5.786,81.0,0.685,0.682,0.545,0.543
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-3,7,3.194,3.194,3.194,14.0,5.429,76.0,0.68,0.679,0.536,0.537
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-3,8,3.484,3.484,3.484,14.0,5.929,83.0,0.687,0.687,0.549,0.55
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-3,9,3.378,3.378,3.378,14.0,5.357,75.0,0.68,0.683,0.538,0.537
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,0,4.947,4.947,4.947,25.0,5.76,144.0,0.708,0.703,0.562,0.556
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,1,4.836,4.836,4.836,25.0,5.72,143.0,0.702,0.702,0.552,0.557
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,2,4.902,4.902,4.902,25.0,5.8,145.0,0.7,0.703,0.549,0.55
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,3,5.625,5.625,5.625,25.0,5.84,146.0,0.704,0.7,0.558,0.548
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,4,5.408,5.408,5.408,25.0,5.64,141.0,0.703,0.706,0.556,0.557
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,5,5.41,5.41,5.41,25.0,5.84,146.0,0.704,0.702,0.556,0.554
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,6,5.188,5.188,5.188,25.0,5.8,145.0,0.702,0.702,0.556,0.561
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,7,5.55,5.55,5.55,25.0,5.88,147.0,0.706,0.705,0.559,0.561
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,8,6.464,6.464,6.464,25.0,5.8,145.0,0.706,0.705,0.562,0.564
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-5,9,5.744,5.744,5.744,25.0,6.0,150.0,0.706,0.706,0.561,0.557
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,0,25.349,25.349,25.349,90.0,6.767,609.0,0.71,0.709,0.574,0.573
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,1,27.568,27.568,27.568,90.0,6.822,614.0,0.709,0.71,0.572,0.574
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,2,28.359,28.359,28.359,90.0,6.711,604.0,0.71,0.713,0.574,0.577
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,3,26.603,26.603,26.603,90.0,6.733,606.0,0.71,0.707,0.571,0.564
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,4,30.312,30.312,30.312,90.0,6.733,606.0,0.708,0.71,0.575,0.574
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,5,34.433,34.433,34.433,90.0,6.667,600.0,0.712,0.71,0.571,0.569
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,6,40.095,40.095,40.095,90.0,6.711,604.0,0.711,0.707,0.566,0.565
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,7,45.123,45.123,45.123,90.0,6.722,605.0,0.709,0.708,0.569,0.569
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,8,61.378,61.378,61.378,90.0,6.7,603.0,0.711,0.71,0.573,0.572
sleep,5,RuleKit_mincov-10perMinClass_measure-Correlation_maxNbRules-50perOrgRules,9,36.547,36.547,36.547,90.0,6.767,609.0,0.71,0.708,0.572,0.568
sleep,5,RuleKit_mincov-5_measure-C2,0,1416.33,1416.33,1416.33,4730.0,9.032,42722.0,0.734,0.733,0.606,0.604
sleep,5,RuleKit_mincov-5_measure-C2,1,1664.723,1664.723,1664.723,5160.0,9.179,47364.0,0.738,0.734,0.61,0.606
sleep,5,RuleKit_mincov-5_measure-C2,2,1739.487,1739.487,1739.487,5081.0,9.101,46241.0,0.738,0.735,0.604,0.603
sleep,5,RuleKit_mincov-5_measure-C2,3,1787.564,1787.564,1787.564,5092.0,9.138,46532.0,0.737,0.734,0.606,0.602
sleep,5,RuleKit_mincov-5_measure-C2,4,1744.423,1744.423,1744.423,4788.0,9.059,43373.0,0.737,0.733,0.606,0.597
sleep,5,RuleKit_mincov-5_measure-C2,5,1893.808,1893.808,1893.808,5185.0,9.177,47583.0,0.736,0.737,0.604,0.606
sleep,5,RuleKit_mincov-5_measure-C2,6,1857.199,1857.199,1857.199,4901.0,9.108,44637.0,0.734,0.735,0.605,0.606
sleep,5,RuleKit_mincov-5_measure-C2,7,1669.681,1669.681,1669.681,4871.0,9.117,44410.0,0.735,0.731,0.607,0.606
sleep,5,RuleKit_mincov-5_measure-C2,8,1599.101,1599.101,1599.101,5047.0,9.09,45878.0,0.737,0.733,0.609,0.605
sleep,5,RuleKit_mincov-5_measure-C2,9,1416.53,1416.53,1416.53,5182.0,9.142,47376.0,0.738,0.734,0.609,0.601
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10,0,6.438,6.438,6.438,50.0,6.66,333.0,0.701,0.702,0.595,0.594
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10,1,6.68,6.68,6.68,50.0,6.44,322.0,0.695,0.695,0.591,0.595
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10,2,6.636,6.636,6.636,49.0,6.755,331.0,0.697,0.701,0.592,0.594
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10,3,8.085,8.085,8.085,49.0,6.612,324.0,0.699,0.695,0.583,0.577
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10,4,7.822,7.822,7.822,50.0,6.72,336.0,0.697,0.7,0.591,0.592
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10,5,6.537,6.537,6.537,50.0,6.6,330.0,0.7,0.703,0.595,0.6
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10,6,8.645,8.645,8.645,49.0,6.898,338.0,0.698,0.698,0.597,0.596
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10,7,7.863,7.863,7.863,50.0,6.82,341.0,0.698,0.695,0.592,0.591
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10,8,8.098,8.098,8.098,49.0,6.898,338.0,0.7,0.697,0.597,0.596
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10,9,7.498,7.498,7.498,50.0,6.64,332.0,0.703,0.701,0.596,0.594
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-100,0,110.107,110.107,110.107,500.0,8.154,4077.0,0.721,0.722,0.621,0.622
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-100,1,119.753,119.753,119.753,500.0,8.144,4072.0,0.722,0.718,0.621,0.619
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-100,2,127.625,127.625,127.625,500.0,8.08,4040.0,0.72,0.722,0.623,0.626
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-100,3,127.713,127.713,127.713,500.0,8.098,4049.0,0.72,0.717,0.624,0.622
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-100,4,116.23,116.23,116.23,500.0,8.068,4034.0,0.722,0.719,0.624,0.617
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-100,5,130.1,130.1,130.1,500.0,8.22,4110.0,0.723,0.725,0.626,0.629
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-100,6,150.941,150.941,150.941,500.0,8.13,4065.0,0.721,0.721,0.624,0.621
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-100,7,146.659,146.659,146.659,500.0,8.128,4064.0,0.721,0.721,0.626,0.629
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-100,8,136.488,136.488,136.488,500.0,8.196,4098.0,0.721,0.718,0.625,0.619
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-100,9,137.958,137.958,137.958,500.0,8.056,4028.0,0.724,0.721,0.624,0.618
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,0,727.251,727.251,727.251,2365.0,8.944,21152.0,0.735,0.733,0.609,0.605
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,1,851.109,851.109,851.109,2579.0,9.014,23248.0,0.735,0.731,0.601,0.597
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,2,925.767,925.767,925.767,2540.0,9.002,22866.0,0.736,0.733,0.604,0.602
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,3,991.703,991.703,991.703,2545.0,8.979,22852.0,0.736,0.733,0.604,0.602
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,4,949.101,949.101,949.101,2395.0,8.92,21364.0,0.735,0.733,0.607,0.601
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,5,1160.638,1160.638,1160.638,2595.0,9.004,23365.0,0.735,0.734,0.602,0.601
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,6,1273.06,1273.06,1273.06,2450.0,8.996,22040.0,0.735,0.736,0.603,0.604
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,7,1613.141,1613.141,1613.141,2435.0,8.962,21822.0,0.735,0.733,0.603,0.607
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,8,2152.424,2152.424,2152.424,2525.0,9.001,22727.0,0.737,0.733,0.601,0.596
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-10perOrgRules,9,2017.564,2017.564,2017.564,2590.0,9.0,23309.0,0.73,0.724,0.609,0.597
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,0,1920.285,1920.285,1920.285,5863.0,8.95,52472.0,0.734,0.729,0.589,0.585
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,1,2218.518,2218.518,2218.518,6389.0,9.074,57971.0,0.737,0.733,0.585,0.584
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,2,2347.528,2347.528,2347.528,6286.0,9.059,56947.0,0.736,0.733,0.583,0.58
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,3,2460.191,2460.191,2460.191,6292.0,9.06,57005.0,0.734,0.731,0.577,0.571
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,4,2439.891,2439.891,2439.891,5922.0,9.028,53463.0,0.729,0.721,0.591,0.577
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,5,3158.269,3158.269,3158.269,6401.0,9.017,57717.0,0.733,0.728,0.573,0.568
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,6,3578.5,3578.5,3578.5,6066.0,9.054,54919.0,0.733,0.732,0.576,0.574
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,7,4567.516,4567.516,4567.516,6019.0,9.046,54449.0,0.735,0.73,0.587,0.585
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,8,5173.645,5173.645,5173.645,6247.0,9.069,56655.0,0.734,0.729,0.575,0.571
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-25perOrgRules,9,3076.656,3076.656,3076.656,6404.0,9.035,57860.0,0.735,0.728,0.579,0.57
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-3,0,1.65,1.65,1.65,14.0,6.071,85.0,0.617,0.619,0.538,0.539
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-3,1,1.602,1.602,1.602,14.0,5.643,79.0,0.616,0.616,0.528,0.528
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-3,2,1.93,1.93,1.93,14.0,5.857,82.0,0.617,0.621,0.537,0.539
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-3,3,2.222,2.222,2.222,14.0,6.0,84.0,0.619,0.609,0.531,0.524
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-3,4,1.881,1.881,1.881,14.0,5.929,83.0,0.617,0.621,0.529,0.53
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-3,5,1.964,1.964,1.964,14.0,6.286,88.0,0.617,0.619,0.537,0.541
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-3,6,1.937,1.937,1.937,14.0,5.643,79.0,0.618,0.615,0.53,0.525
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-3,7,2.093,2.093,2.093,14.0,6.143,86.0,0.617,0.621,0.529,0.536
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-3,8,1.685,1.685,1.685,14.0,6.071,85.0,0.618,0.612,0.539,0.532
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-3,9,2.064,2.064,2.064,14.0,5.857,82.0,0.618,0.616,0.531,0.527
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,0,2.758,2.758,2.758,25.0,6.08,152.0,0.664,0.668,0.567,0.571
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,1,3.066,3.066,3.066,25.0,6.0,150.0,0.666,0.663,0.565,0.564
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,2,3.343,3.343,3.343,25.0,6.2,155.0,0.664,0.666,0.569,0.568
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,3,3.476,3.476,3.476,25.0,6.12,153.0,0.664,0.661,0.564,0.562
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,4,3.294,3.294,3.294,24.0,6.458,155.0,0.665,0.665,0.571,0.566
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,5,2.547,2.547,2.547,25.0,5.96,149.0,0.663,0.664,0.564,0.567
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,6,3.846,3.846,3.846,25.0,6.08,152.0,0.66,0.658,0.565,0.561
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,7,3.466,3.466,3.466,25.0,6.2,155.0,0.665,0.665,0.568,0.566
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,8,3.431,3.431,3.431,24.0,6.417,154.0,0.665,0.663,0.567,0.569
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,9,3.503,3.503,3.503,25.0,6.04,151.0,0.666,0.667,0.568,0.569
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,0,3450.944,3450.944,3450.944,11030.0,8.809,97163.0,0.747,0.731,0.59,0.572
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,1,3967.252,3967.252,3967.252,11893.0,8.749,104053.0,0.749,0.736,0.599,0.587
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,2,4058.353,4058.353,4058.353,11687.0,8.71,101797.0,0.752,0.737,0.598,0.582
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,3,4372.519,4372.519,4372.519,11688.0,8.725,101972.0,0.749,0.733,0.613,0.59
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,4,4542.227,4542.227,4542.227,11175.0,8.736,97629.0,0.747,0.733,0.604,0.585
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,5,6210.541,6210.541,6210.541,11864.0,8.749,103795.0,0.753,0.739,0.605,0.588
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,6,7715.606,7715.606,7715.606,11487.0,8.724,100214.0,0.749,0.734,0.606,0.589
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,7,7247.852,7247.852,7247.852,11254.0,8.744,98409.0,0.75,0.733,0.616,0.603
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,8,5803.355,5803.355,5803.355,11690.0,8.718,101918.0,0.747,0.73,0.598,0.581
sleep,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,9,3589.899,3589.899,3589.899,11911.0,8.737,104061.0,0.753,0.734,0.603,0.579
sleep,5,RuleKit_mincov-5_measure-Correlation,0,392.87,392.87,392.87,744.0,7.579,5639.0,0.712,0.71,0.567,0.565
sleep,5,RuleKit_mincov-5_measure-Correlation,1,414.695,414.695,414.695,769.0,7.731,5945.0,0.712,0.718,0.573,0.58
sleep,5,RuleKit_mincov-5_measure-Correlation,2,399.944,399.944,399.944,730.0,7.751,5658.0,0.713,0.72,0.584,0.592
sleep,5,RuleKit_mincov-5_measure-Correlation,3,367.388,367.388,367.388,651.0,7.685,5003.0,0.702,0.698,0.601,0.595
sleep,5,RuleKit_mincov-5_measure-Correlation,4,426.212,426.212,426.212,765.0,7.708,5897.0,0.713,0.711,0.577,0.575
sleep,5,RuleKit_mincov-5_measure-Correlation,5,461.05,461.05,461.05,750.0,7.577,5683.0,0.712,0.709,0.591,0.588
sleep,5,RuleKit_mincov-5_measure-Correlation,6,376.161,376.161,376.161,643.0,7.994,5140.0,0.705,0.703,0.596,0.593
sleep,5,RuleKit_mincov-5_measure-Correlation,7,447.075,447.075,447.075,751.0,7.8,5858.0,0.702,0.7,0.607,0.606
sleep,5,RuleKit_mincov-5_measure-Correlation,8,425.292,425.292,425.292,712.0,7.854,5592.0,0.704,0.703,0.597,0.595
sleep,5,RuleKit_mincov-5_measure-Correlation,9,461.677,461.677,461.677,800.0,7.736,6189.0,0.712,0.711,0.573,0.57
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,0,10.671,10.671,10.671,50.0,6.24,312.0,0.706,0.704,0.56,0.557
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,1,11.427,11.427,11.427,50.0,6.16,308.0,0.706,0.707,0.56,0.562
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,2,11.76,11.76,11.76,50.0,6.0,300.0,0.707,0.711,0.562,0.566
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,3,12.399,12.399,12.399,50.0,6.16,308.0,0.705,0.701,0.557,0.551
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,4,12.001,12.001,12.001,50.0,6.26,313.0,0.707,0.71,0.562,0.564
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,5,13.065,13.065,13.065,50.0,6.2,310.0,0.707,0.704,0.561,0.559
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,6,11.561,11.561,11.561,50.0,6.26,313.0,0.707,0.706,0.56,0.564
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,7,11.353,11.353,11.353,50.0,6.18,309.0,0.707,0.705,0.561,0.56
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,8,14.753,14.753,14.753,50.0,6.18,309.0,0.706,0.706,0.56,0.56
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,9,13.095,13.095,13.095,50.0,6.26,313.0,0.706,0.707,0.559,0.559
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,0,215.073,215.073,215.073,500.0,7.636,3818.0,0.712,0.708,0.584,0.58
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,1,227.599,227.599,227.599,498.0,7.582,3776.0,0.712,0.716,0.583,0.587
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,2,238.291,238.291,238.291,500.0,7.66,3830.0,0.713,0.718,0.586,0.593
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,3,235.594,235.594,235.594,500.0,7.594,3797.0,0.712,0.711,0.583,0.581
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,4,230.304,230.304,230.304,500.0,7.616,3808.0,0.714,0.714,0.588,0.586
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,5,257.18,257.18,257.18,500.0,7.572,3786.0,0.713,0.708,0.585,0.578
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,6,251.698,251.698,251.698,500.0,7.616,3808.0,0.714,0.714,0.584,0.585
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,7,240.102,240.102,240.102,500.0,7.548,3774.0,0.713,0.71,0.587,0.584
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,8,244.361,244.361,244.361,500.0,7.558,3779.0,0.714,0.71,0.583,0.581
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,9,226.116,226.116,226.116,500.0,7.6,3800.0,0.711,0.713,0.589,0.589
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,0,146.168,146.168,146.168,370.0,7.405,2740.0,0.712,0.71,0.585,0.583
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,1,163.192,163.192,163.192,385.0,7.423,2858.0,0.711,0.715,0.586,0.59
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,2,167.307,167.307,167.307,365.0,7.367,2689.0,0.712,0.716,0.586,0.592
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,3,159.162,159.162,159.162,325.0,7.357,2391.0,0.714,0.711,0.587,0.585
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,4,189.396,189.396,189.396,385.0,7.47,2876.0,0.712,0.712,0.588,0.586
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,5,185.47,185.47,185.47,375.0,7.437,2789.0,0.712,0.708,0.585,0.577
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,6,186.267,186.267,186.267,320.0,7.444,2382.0,0.712,0.713,0.587,0.59
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,7,286.263,286.263,286.263,375.0,7.381,2768.0,0.712,0.709,0.587,0.584
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,8,312.038,312.038,312.038,355.0,7.411,2631.0,0.714,0.712,0.589,0.587
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,9,281.448,281.448,281.448,400.0,7.48,2992.0,0.712,0.712,0.585,0.584
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,0,447.919,447.919,447.919,851.0,7.672,6529.0,0.71,0.71,0.562,0.563
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,1,484.543,484.543,484.543,872.0,7.632,6655.0,0.712,0.717,0.565,0.572
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,2,521.147,521.147,521.147,875.0,7.811,6835.0,0.711,0.714,0.568,0.572
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,3,473.245,473.245,473.245,781.0,7.74,6045.0,0.714,0.712,0.57,0.567
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,4,542.796,542.796,542.796,844.0,7.665,6469.0,0.71,0.708,0.568,0.564
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,5,603.242,603.242,603.242,837.0,7.585,6349.0,0.712,0.709,0.575,0.571
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,6,650.963,650.963,650.963,777.0,7.611,5914.0,0.71,0.711,0.573,0.574
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,7,865.502,865.502,865.502,837.0,7.562,6329.0,0.713,0.713,0.564,0.565
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,8,1158.206,1158.206,1158.206,811.0,7.637,6194.0,0.714,0.713,0.561,0.561
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,9,655.891,655.891,655.891,859.0,7.566,6499.0,0.711,0.708,0.575,0.569
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,0,2.556,2.556,2.556,14.0,5.5,77.0,0.685,0.682,0.545,0.542
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,1,2.921,2.921,2.921,14.0,5.357,75.0,0.679,0.678,0.535,0.536
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,2,2.638,2.638,2.638,14.0,5.786,81.0,0.684,0.691,0.543,0.552
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,3,3.142,3.142,3.142,14.0,5.429,76.0,0.685,0.679,0.545,0.536
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,4,2.869,2.869,2.869,14.0,5.643,79.0,0.685,0.689,0.544,0.548
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,5,2.946,2.946,2.946,14.0,5.5,77.0,0.685,0.684,0.544,0.543
sleep,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,6,2.513,2.513,2.513,14.0,5.786,81.0,0.685,0.682,0.545,0.543
